*N2O emissions output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  APR 28, 2026 18:23:07

*RUN   1        : DRYLAND  - 0 KG N/HA      CSCER048 KSAS8101    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : KSAS8101 WH N RESPONSE,KANSAS STATE  3FE(N)*2IR  (DSSAT3)
 DATA PATH      :
 TREATMENT  1   : DRYLAND  - 0 KG N/HA      CSCER048
  
!              |------------------------------ Cumulative -----------------------------|------------------------------ Daily ----------------------------------|
!               N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                           Nitrification (g[N]/ha) by soil depth (cm):                             N2O flux (g[N]/ha) by soil depth (cm):                                  N2 flux (g[N]/ha) by soil depth (cm):                                   NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180
@YEAR DOY   DAS   N2OEC    N2EC    NOEC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC  N2OGED   N2GED   NOGED    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   
 1981 326    48    0.11    0.18    0.87    0.68    72.6   0.134   0.073   0.542   1.544     5.1    19.4    35.7    20.3     250    4.09    0.25   16.21   32.18     0.0     0.0     0.0     0.0     3.2     3.0     2.8     6.3     5.0     14.    116.     16.     21.     13.     20.     21.     13.     15.     0.0     0.1     0.0     0.0     0.6     0.5     0.6     1.4     1.1     0.0     0.0     0.0     0.0     2.6     2.5     2.3     4.9     3.8     0.1     0.8     0.1     0.2     4.4     3.8     4.1    10.2     8.6
 1981 327    49    0.12    0.20    0.90    0.70    72.9   0.138   0.073   0.558   1.575     5.1    19.6    35.9    19.6     218    3.96    0.22   15.67   30.99     0.0     0.0     0.0     0.0     3.0     2.9     2.8     6.1     4.9     12.     98.     14.     19.     12.     19.     19.     12.     14.     0.0     0.1     0.0     0.0     0.6     0.5     0.5     1.3     1.1     0.0     0.0     0.0     0.0     2.5     2.4     2.2     4.8     3.7     0.1     0.6     0.1     0.1     4.1     3.6     4.0     9.9     8.3
 1981 328    50    0.12    0.22    0.94    0.71    73.0   0.141   0.073   0.573   1.605     5.1    19.6    36.0    19.2     193    3.87    0.19   15.31   30.19     0.0     0.0     0.0     0.0     2.9     2.8     2.7     6.0     4.8     10.     83.     12.     17.     11.     18.     18.     11.     14.     0.0     0.1     0.0     0.0     0.5     0.5     0.5     1.3     1.1     0.0     0.0     0.0     0.0     2.4     2.3     2.2     4.7     3.7     0.1     0.5     0.1     0.1     4.0     3.6     3.9     9.7     8.2
 1981 329    51    0.13    0.24    0.97    0.73    73.2   0.145   0.073   0.589   1.636     5.1    19.5    35.9    19.3     185    3.90    0.19   15.41   30.34     0.0     0.0     0.0     0.0     2.9     2.8     2.7     6.1     4.8      9.     77.     12.     16.     11.     17.     18.     11.     14.     0.0     0.1     0.0     0.0     0.5     0.5     0.5     1.3     1.1     0.0     0.0     0.0     0.0     2.3     2.4     2.2     4.8     3.7     0.1     0.5     0.1     0.1     3.9     3.6     4.0     9.8     8.3
 1981 330    52    0.13    0.26    1.01    0.75    73.4   0.149   0.073   0.605   1.668     5.0    19.3    35.8    20.4     203    4.12    0.20   16.31   32.15     0.0     0.0     0.0     0.0     3.0     3.0     2.9     6.4     5.1     10.     84.     13.     18.     13.     19.     20.     12.     15.     0.0     0.1     0.0     0.0     0.6     0.5     0.6     1.4     1.2     0.0     0.0     0.0     0.0     2.4     2.6     2.4     5.0     3.9     0.1     0.6     0.1     0.1     4.1     3.9     4.2    10.4     8.7
 1981 331    53    0.14    0.28    1.04    0.78    73.6   0.154   0.074   0.622   1.701     5.0    19.2    35.6    20.8     212    4.20    0.21   16.59   32.76     0.0     0.0     0.0     0.0     2.9     3.1     3.0     6.6     5.2     10.     87.     14.     19.     13.     21.     21.     12.     15.     0.0     0.1     0.0     0.0     0.6     0.5     0.6     1.4     1.2     0.0     0.0     0.0     0.0     2.4     2.6     2.4     5.1     4.0     0.1     0.6     0.1     0.1     4.0     4.0     4.3    10.6     8.9
 1981 332    54    0.14    0.30    1.08    0.80    73.8   0.158   0.074   0.637   1.732     4.9    19.0    35.3    19.8     191    4.01    0.19   15.81   31.22     0.0     0.0     0.0     0.0     2.6     3.0     2.9     6.3     5.0      8.     76.     13.     17.     13.     19.     20.     12.     14.     0.0     0.1     0.0     0.0     0.5     0.5     0.6     1.4     1.2     0.0     0.0     0.0     0.0     2.1     2.5     2.3     5.0     3.9     0.1     0.5     0.1     0.1     3.6     3.8     4.2    10.2     8.6
 1981 333    55    0.15    0.32    1.11    0.81    74.0   0.162   0.074   0.652   1.762     4.9    18.7    35.1    18.8     167    3.81    0.17   15.00   29.61     0.0     0.0     0.0     0.0     2.3     2.8     2.7     6.1     4.8      6.     64.     11.     14.     11.     18.     18.     11.     14.     0.0     0.1     0.0     0.0     0.4     0.5     0.5     1.3     1.1     0.0     0.0     0.0     0.0     1.9     2.4     2.2     4.8     3.7     0.0     0.4     0.1     0.1     3.2     3.6     4.0     9.9     8.3
 1981 334    56    0.15    0.34    1.15    0.83    74.2   0.165   0.074   0.667   1.793     4.8    18.5    34.9    18.3     152    3.71    0.15   14.58   31.72     0.0     0.0     0.0     0.0     2.1     2.8     2.7     6.0     4.8      6.     56.     10.     13.     11.     17.     17.     10.     13.     0.0     0.1     0.0     0.0     0.4     0.5     0.5     1.3     1.1     0.0     0.0     0.0     0.0     1.7     2.3     2.2     4.7     3.7     0.2     1.4     0.2     0.4     3.1     3.9     4.3     9.9     8.5
 1981 335    57    0.16    0.35    1.17    0.85    74.3   0.169   0.074   0.681   1.822     3.0    11.4    21.6    17.5     102    3.57    0.10   13.97   28.76     0.0     0.0     0.0     0.0     1.8     2.7     2.6     5.8     4.6      2.     17.      8.     12.     10.     15.     16.     10.     12.     0.0     0.0     0.0     0.0     0.3     0.4     0.5     1.3     1.1     0.0     0.0     0.0     0.0     1.5     2.2     2.1     4.6     3.6     0.0     0.3     0.2     0.3     2.6     3.7     4.0     9.6     8.2
 1981 336    58    0.16    0.36    1.20    0.88    74.3   0.175   0.074   0.707   1.870     3.4    13.2    25.0    32.7      76    6.42    0.08   26.27   48.14     0.0     0.0     0.0     0.0    11.4     4.9     4.9     5.8     5.7      3.     14.      2.      4.      7.     13.     14.      9.     11.     0.0     0.0     0.0     0.0     2.2     0.8     0.9     1.2     1.3     0.0     0.0     0.0     0.0     9.2     4.1     4.0     4.5     4.4     0.0     0.2     0.0     0.1    15.1     6.3     7.1     9.4    10.0
 1981 337    59    0.16    0.38    1.23    0.90    74.4   0.179   0.074   0.725   1.903     4.2    16.2    30.9    22.0      88    4.29    0.09   17.73   33.03     0.0     0.0     0.0     0.0     4.3     1.8     4.6     5.6     5.7      8.     19.      3.      5.      8.     13.     14.      8.     11.     0.0     0.0     0.0     0.0     0.8     0.3     0.8     1.2     1.3     0.0     0.0     0.0     0.0     3.5     1.6     3.8     4.4     4.4     0.1     0.2     0.0     0.1     5.5     2.3     6.4     8.8     9.6
 1981 338    60    0.17    0.39    1.26    0.92    74.5   0.183   0.075   0.741   1.933     4.3    16.5    31.6    19.4     112    3.78    0.11   15.62   29.43     0.0     0.0     0.0     0.0     1.7     1.8     4.6     5.6     5.7      8.     42.      3.      6.      8.     13.     13.      8.     10.     0.0     0.0     0.0     0.0     0.3     0.3     0.8     1.2     1.3     0.0     0.0     0.0     0.0     1.4     1.6     3.8     4.5     4.4     0.1     0.4     0.0     0.1     2.2     2.2     6.2     8.7     9.6
 1981 339    61    0.17    0.41    1.29    0.94    74.6   0.187   0.075   0.756   1.962     4.4    16.8    32.2    19.5     107    3.80    0.11   15.71   29.33     0.0     0.0     0.0     0.0     1.7     1.8     4.7     5.6     5.7      7.     38.      3.      6.      8.     13.     13.      8.     10.     0.0     0.0     0.0     0.0     0.3     0.3     0.8     1.2     1.3     0.0     0.0     0.0     0.0     1.4     1.6     3.8     4.5     4.4     0.1     0.3     0.0     0.1     2.1     2.2     6.2     8.7     9.6
 1981 340    62    0.18    0.43    1.32    0.96    74.7   0.191   0.075   0.773   1.992     4.4    16.9    32.4    20.9      99    3.97    0.10   16.93   30.28     0.0     0.0     0.0     1.7     1.6     1.8     4.6     5.6     5.7      6.     33.      3.      5.      8.     13.     12.      8.     10.     0.0     0.0     0.0     0.2     0.3     0.3     0.8     1.1     1.3     0.0     0.0     0.0     1.4     1.4     1.5     3.8     4.4     4.4     0.0     0.2     0.0     1.6     2.1     2.1     6.1     8.6     9.5
 1981 341    63    0.18    0.45    1.36    0.99    74.8   0.195   0.075   0.791   2.023     4.4    17.1    32.7    21.5     105    4.09    0.10   17.41   31.12     0.0     0.0     0.0     1.7     1.7     1.9     4.7     5.7     5.8      6.     33.      7.      6.      8.     13.     13.      8.     10.     0.0     0.0     0.0     0.2     0.3     0.3     0.8     1.2     1.3     0.0     0.0     0.0     1.4     1.4     1.6     3.9     4.5     4.5     0.0     0.2     0.0     1.6     2.2     2.2     6.3     8.8     9.7
 1981 342    64    0.19    0.46    1.39    1.01    75.0   0.199   0.075   0.809   2.056     4.5    17.5    33.5    22.2     111    4.23    0.11   18.02   32.27     0.0     0.0     0.0     1.6     1.8     2.0     5.0     5.9     6.0      7.     35.      7.      6.      9.     15.     14.      9.     11.     0.0     0.0     0.0     0.2     0.3     0.3     0.9     1.2     1.3     0.0     0.0     0.0     1.4     1.5     1.7     4.1     4.7     4.7     0.0     0.2     0.0     1.6     2.3     2.3     6.6     9.2    10.0
 1981 343    65    0.19    0.48    1.42    1.03    75.1   0.204   0.075   0.826   2.088     4.6    17.7    33.9    21.9     113    4.18    0.11   17.73   31.92     0.0     0.0     0.0     1.4     1.7     2.0     4.9     5.9     6.0      7.     36.      7.      6.      9.     15.     14.      9.     11.     0.0     0.0     0.0     0.2     0.3     0.3     0.9     1.2     1.3     0.0     0.0     0.0     1.2     1.4     1.7     4.1     4.7     4.6     0.0     0.2     0.0     1.4     2.2     2.3     6.5     9.1    10.0
 1981 344    66    0.19    0.50    1.46    1.05    75.2   0.208   0.075   0.844   2.119     4.6    17.9    34.3    21.4     112    4.11    0.11   17.33   31.37     0.0     0.0     0.0     1.1     1.7     1.9     4.9     5.9     5.9      6.     35.      7.      7.      9.     15.     13.      9.     10.     0.0     0.0     0.0     0.2     0.3     0.3     0.9     1.2     1.3     0.0     0.0     0.0     1.0     1.4     1.7     4.0     4.7     4.6     0.0     0.2     0.0     1.1     2.2     2.3     6.5     9.0     9.9
 1981 345    67    0.20    0.52    1.49    1.07    75.3   0.212   0.075   0.861   2.149     4.5    17.5    33.6    20.8     107    3.99    0.11   16.76   30.49     0.0     0.0     0.0     0.9     1.7     1.9     4.8     5.7     5.8      6.     33.      7.      6.      9.     14.     13.      9.     10.     0.0     0.0     0.0     0.1     0.3     0.3     0.9     1.2     1.3     0.0     0.0     0.0     0.7     1.4     1.6     3.9     4.6     4.5     0.0     0.2     0.0     0.9     2.1     2.3     6.3     8.9     9.7
 1981 346    68    0.20    0.53    1.52    1.09    75.4   0.215   0.075   0.877   2.179     4.4    17.3    33.1    19.8      96    3.83    0.10   15.99   29.23     0.0     0.0     0.0     0.6     1.6     1.8     4.6     5.6     5.7      5.     28.      6.      6.      8.     13.     12.      9.     10.     0.0     0.0     0.0     0.1     0.3     0.3     0.8     1.2     1.3     0.0     0.0     0.0     0.5     1.3     1.6     3.8     4.4     4.4     0.0     0.2     0.0     0.6     2.0     2.2     6.1     8.6     9.5
 1981 347    69    0.21    0.55    1.56    1.11    75.5   0.219   0.075   0.891   2.206     4.4    17.1    32.7    18.4      82    3.60    0.08   14.81   27.37     0.0     0.0     0.0     0.0     1.5     1.7     4.4     5.3     5.5      4.     22.      5.      5.      7.     12.     11.      8.      9.     0.0     0.0     0.0     0.0     0.3     0.3     0.8     1.1     1.2     0.0     0.0     0.0     0.0     1.2     1.5     3.6     4.2     4.2     0.0     0.1     0.0     0.0     1.9     2.0     5.8     8.2     9.1
 1981 348    70    0.21    0.57    1.59    1.13    75.5   0.223   0.076   0.906   2.233     4.3    17.0    32.4    18.3      80    3.58    0.08   14.73   27.22     0.0     0.0     0.0     0.0     1.5     1.7     4.4     5.3     5.4      3.     20.      4.      9.      7.     11.     10.      7.      8.     0.0     0.0     0.0     0.0     0.3     0.3     0.8     1.1     1.2     0.0     0.0     0.0     0.0     1.2     1.5     3.6     4.2     4.2     0.0     0.1     0.0     0.1     1.9     2.0     5.8     8.2     9.1
 1981 349    71    0.22    0.58    1.62    1.15    75.6   0.226   0.076   0.921   2.260     4.3    16.9    32.2    18.1      74    3.54    0.07   14.56   26.89     0.0     0.0     0.0     0.0     1.4     1.7     4.3     5.3     5.4      3.     18.      4.      8.      6.     10.     10.      7.      8.     0.0     0.0     0.0     0.0     0.3     0.3     0.8     1.1     1.2     0.0     0.0     0.0     0.0     1.2     1.4     3.6     4.2     4.2     0.0     0.1     0.0     0.1     1.8     2.0     5.7     8.1     9.0
 1981 350    72    0.22    0.60    1.65    1.16    75.7   0.230   0.076   0.935   2.287     4.3    16.9    32.0    18.1      69    3.53    0.07   14.52   26.80     0.0     0.0     0.0     0.0     1.4     1.7     4.3     5.3     5.4      3.     16.      3.      7.      6.     10.      9.      7.      8.     0.0     0.0     0.0     0.0     0.2     0.3     0.8     1.1     1.2     0.0     0.0     0.0     0.0     1.2     1.5     3.6     4.2     4.2     0.0     0.1     0.0     0.1     1.8     2.0     5.7     8.1     9.0
 1981 351    73    0.22    0.62    1.69    1.18    75.7   0.233   0.076   0.948   2.287     4.3    16.8    31.7    16.0      59    3.16    0.06   12.84    0.00     0.0     0.0     0.0     0.0     0.0     1.6     4.1     5.1     5.2      2.     13.      3.      6.      5.      9.      8.      6.      7.     0.0     0.0     0.0     0.0     0.0     0.2     0.7     1.0     1.2     0.0     0.0     0.0     0.0     0.0     1.4     3.4     4.0     4.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 1981 352    74    0.23    0.63    1.72    1.19    75.8   0.236   0.076   0.959   2.287     4.2    16.7    31.5    13.3      48    2.70    0.05   10.59    0.00     0.0     0.0     0.0     0.0     0.0     0.0     3.8     4.7     4.9      2.     10.      2.      4.      4.      7.      7.      6.      7.     0.0     0.0     0.0     0.0     0.0     0.0     0.7     1.0     1.1     0.0     0.0     0.0     0.0     0.0     0.0     3.1     3.7     3.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 1981 353    75    0.23    0.65    1.75    1.20    75.8   0.237   0.076   0.965   2.287     4.2    16.6    31.2     8.8      38    1.89    0.04    6.93    0.00     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.3     4.5      1.      7.      1.      3.      3.      5.      6.      5.      7.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.9     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.4     3.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 1981 354    76    0.24    0.67    1.78    1.21    75.9   0.238   0.076   0.969   2.287     4.1    16.5    30.9     4.3      31    0.95    0.03    3.32    0.00     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.3      1.      5.      1.      2.      2.      4.      4.      4.      6.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 1981 355    77    0.24    0.68    1.81    1.21    75.9   0.239   0.076   0.972   2.294     4.1    16.1    30.1     4.2      27    0.93    0.03    3.25    7.14     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.2      1.      5.      1.      2.      2.      4.      4.      4.      6.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     7.0
 1981 356    78    0.25    0.70    1.84    1.22    75.9   0.240   0.076   0.975   2.301     3.8    15.0    28.0     4.3      27    0.95    0.03    3.32    7.30     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.3      0.      5.      1.      2.      2.      4.      4.      4.      5.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     7.1
 1981 357    79    0.25    0.71    1.87    1.22    75.9   0.241   0.076   0.979   2.309     4.0    16.1    29.8     4.5      30    1.01    0.03    3.51    7.73     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.5      1.      6.      1.      3.      3.      4.      4.      4.      4.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     7.5
 1981 358    80    0.25    0.73    1.90    1.22    76.0   0.242   0.076   0.983   2.317     4.0    15.8    29.2     4.7      33    1.06    0.03    3.69    8.13     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.7      1.      7.      2.      3.      3.      4.      4.      4.      4.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     7.9
 1981 359    81    0.26    0.75    1.93    1.23    76.0   0.243   0.076   0.986   2.326     3.9    15.7    28.7     5.0      36    1.11    0.04    3.86    8.52     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     5.0      2.      8.      2.      3.      3.      5.      4.      5.      4.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.9     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     8.3
 1981 360    82    0.26    0.76    1.95    1.23    76.1   0.245   0.076   0.990   2.335     3.9    15.4    28.0     5.1      38    1.13    0.04    3.95    8.73     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     5.1      2.      9.      2.      3.      4.      4.      5.      5.      4.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     8.5
 1981 361    83    0.26    0.78    1.98    1.24    76.1   0.247   0.076   0.998   2.350     3.8    15.0    27.0     9.8      35    2.11    0.04    7.73   15.98     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.8     5.0      1.      8.      1.      3.      3.      4.      5.      6.      4.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.0     1.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.9     3.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     7.5     8.3
 1981 362    84    0.27    0.79    2.01    1.26    76.1   0.249   0.076   1.009   2.350     3.6    14.4    25.8    13.4      31    2.73    0.03   10.69    0.00     0.0     0.0     0.0     0.0     0.0     0.0     3.8     4.7     4.9      1.      6.      1.      2.      3.      4.      5.      5.      4.     0.0     0.0     0.0     0.0     0.0     0.0     0.7     1.0     1.1     0.0     0.0     0.0     0.0     0.0     0.0     3.2     3.7     3.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 1981 363    85    0.27    0.81    2.03    1.27    76.2   0.252   0.076   1.019   2.371     3.5    13.9    24.7    13.2      30    2.68    0.03   10.49   20.19     0.0     0.0     0.0     0.0     0.0     0.0     3.8     4.6     4.8      1.      6.      1.      2.      3.      3.      5.      5.      4.     0.0     0.0     0.0     0.0     0.0     0.0     0.7     1.0     1.1     0.0     0.0     0.0     0.0     0.0     0.0     3.1     3.7     3.7     0.0     0.0     0.0     0.0     0.0     0.0     5.0     7.1     8.0
 1981 364    86    0.28    0.82    2.05    1.28    76.2   0.255   0.076   1.030   2.390     3.4    13.5    23.7    12.9      28    2.63    0.03   10.29   19.79     0.0     0.0     0.0     0.0     0.0     0.0     3.7     4.5     4.7      1.      5.      1.      2.      4.      3.      4.      4.      4.     0.0     0.0     0.0     0.0     0.0     0.0     0.7     0.9     1.1     0.0     0.0     0.0     0.0     0.0     0.0     3.0     3.6     3.7     0.0     0.0     0.0     0.0     0.0     0.0     4.8     7.0     7.9
 1981 365    87    0.28    0.83    2.08    1.30    76.2   0.257   0.076   1.040   2.410     3.3    13.1    22.7    12.9      25    2.62    0.02   10.25   19.69     0.0     0.0     0.0     0.0     0.0     0.0     3.7     4.5     4.7      1.      5.      1.      2.      4.      2.      3.      4.      3.     0.0     0.0     0.0     0.0     0.0     0.0     0.6     0.9     1.0     0.0     0.0     0.0     0.0     0.0     0.0     3.0     3.6     3.6     0.0     0.0     0.0     0.0     0.0     0.0     4.8     6.9     7.8
 1982 001    88    0.28    0.84    2.10    1.31    76.2   0.260   0.076   1.050   2.430     3.2    12.7    21.7    12.9      22    2.63    0.02   10.30   19.77     0.0     0.0     0.0     0.0     0.0     0.0     3.7     4.5     4.7      1.      5.      1.      2.      4.      2.      2.      3.      3.     0.0     0.0     0.0     0.0     0.0     0.0     0.7     0.9     1.1     0.0     0.0     0.0     0.0     0.0     0.0     3.0     3.6     3.7     0.0     0.0     0.0     0.0     0.0     0.0     4.8     7.0     7.8
 1982 002    89    0.29    0.86    2.12    1.32    76.2   0.263   0.076   1.060   2.450     3.1    12.0    20.3    12.9      20    2.62    0.02   10.27   20.08     0.0     0.0     0.0     0.0     0.0     0.0     3.7     4.5     4.7      1.      4.      1.      1.      3.      2.      2.      2.      3.     0.0     0.0     0.0     0.0     0.0     0.0     0.6     0.9     1.1     0.0     0.0     0.0     0.0     0.0     0.0     3.0     3.6     3.7     0.0     0.1     0.0     0.0     0.1     0.1     4.9     7.0     7.9
 1982 003    90    0.29    0.87    2.14    1.34    76.3   0.265   0.076   1.071   2.450     2.9    11.1    18.6    13.2      19    2.68    0.02   10.49    0.00     0.0     0.0     0.0     0.0     0.0     0.0     3.8     4.6     4.8      1.      4.      1.      1.      3.      2.      1.      2.      3.     0.0     0.0     0.0     0.0     0.0     0.0     0.7     1.0     1.1     0.0     0.0     0.0     0.0     0.0     0.0     3.1     3.7     3.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 1982 004    91    0.29    0.88    2.16    1.35    76.3   0.268   0.076   1.081   2.470     2.8    10.8    17.7    13.0      19    2.64    0.02   10.33   19.99     0.0     0.0     0.0     0.0     0.0     0.0     3.7     4.6     4.7      1.      4.      1.      1.      3.      2.      1.      3.      3.     0.0     0.0     0.0     0.0     0.0     0.0     0.7     0.9     1.1     0.0     0.0     0.0     0.0     0.0     0.0     3.0     3.6     3.7     0.0     0.1     0.0     0.0     0.1     0.0     4.9     7.0     7.9
 1982 005    92    0.29    0.89    2.17    1.36    76.3   0.270   0.076   1.088   2.484     2.4     9.3    15.3     8.9      15    1.91    0.01    7.00   14.46     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.4     4.5      0.      3.      1.      1.      2.      1.      1.      2.      3.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.9     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.5     3.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     6.7     7.6
 1982 006    93    0.30    0.90    2.19    1.37    76.3   0.272   0.076   1.095   2.499     2.7    10.3    16.6     8.8      13    1.88    0.01    6.87   14.14     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.3     4.5      1.      3.      1.      1.      2.      1.      1.      1.      2.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.9     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.4     3.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     6.6     7.5
 1982 007    94    0.30    0.91    2.20    1.38    76.3   0.274   0.076   1.102   2.512     2.6     9.9    15.9     8.5      11    1.83    0.01    6.71   13.76     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.2     4.4      0.      3.      0.      1.      2.      1.      1.      1.      2.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.9     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.3     3.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     6.4     7.3
 1982 008    95    0.30    0.92    2.22    1.38    76.3   0.274   0.076   1.105   2.519     2.5     9.6    15.3     4.1       8    0.92    0.01    3.21    6.93     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.1      0.      2.      0.      1.      1.      1.      1.      0.      1.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     6.9
 1982 009    96    0.30    0.93    2.23    1.38    76.3   0.275   0.076   1.108   2.526     2.5     9.4    14.8     4.2       7    0.93    0.01    3.24    6.98     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.2      0.      2.      0.      1.      1.      1.      1.      0.      1.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     6.9
 1982 010    97    0.31    0.94    2.25    1.39    76.3   0.276   0.076   1.111   2.530     2.4     9.2    14.4     4.1       6    0.92    0.01    3.21    3.76     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.1      0.      2.      0.      1.      1.      1.      0.      0.      0.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.7
 1982 011    98    0.31    0.95    2.26    1.39    76.3   0.276   0.076   1.111   2.530     2.4     9.0    14.0     0.0       4    0.00    0.00    0.00    0.03     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      1.      0.      0.      1.      1.      0.      0.      0.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
